Unnamed: 0;link;Year;Zhila;Kitchen;Full_square;Отопление;Парковка;Построен;Район;Срок сдачи;Тип дома;Тип жилья;Тип перекрытий;Price;Этаж;Musor_dummy;lift_dummy;avaria;metro_time;Transport;Etazh;Etazh_all;share_etazh;Rooms;Owner;raion_autozavod;raion_zheleznodor;raion_kirovskii;raion_krasnoglinskii;raion_kuibish;raion_leninskii;raion_okt;raion_prom;raion_samar;raion_ussr;Old;old_ap;old_pent;new;Wood;zhelezobet;mix;gaz_autonomic;gaz_central;warm_autonomic_cot;warm_individual;warm_kotel;warm_pech;warm_central;tr_walk;tr_far;tr_tr;room1;room2;room3;room4;room5;room_kv;room_mn;room_st;park_naz;park_no_info;park_podzem;price_m2;kit_sh
1623;https://samara.cian.ru/sale/flat/246129296/;;;;87.0;Нет инфо;Нет инфо;;р-н Кировский;3 кв. 2019;Нет инфо;Новостройка;Нет инфо;4730400.0;2 из 16;0;0;0;;Далеко;2.0;16.0;0.125;2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;54372.41379310345;
1624;https://samara.cian.ru/sale/flat/237722673/;;22.0;14.0;54.0;Нет инфо;Нет инфо;;р-н Кировский;4 кв. 2021;Нет инфо;Новостройка;Нет инфо;2989215.0;4 из 25;0;0;0;11;На транспорте близко;4.0;25.0;0.16;2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;55355.833333333336;0.25925925925925924
1625;https://samara.cian.ru/sale/flat/241535612/;;;;67.0;Нет инфо;Нет инфо;;р-н Октябрьский;4 кв. 2021;Нет инфо;Новостройка;Нет инфо;3550000.0;1 из 17;0;0;0;2;На транспорте близко;1.0;17.0;0.058823529411764705;2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;52985.07462686567;
1626;https://samara.cian.ru/sale/flat/244546144/;;37.0;15.0;86.0;Нет инфо;Нет инфо;;р-н Промышленный;4 кв. 2019;Нет инфо;Новостройка;Нет инфо;5323400.0;5 из 16;0;0;0;6;На транспорте близко;5.0;16.0;0.3125;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;61900.0;0.1744186046511628
1627;https://samara.cian.ru/sale/flat/245215243/;;33.0;13.0;69.0;Нет инфо;Нет инфо;;р-н Октябрьский;4 кв. 2022;Нет инфо;Новостройка;Нет инфо;5862966.0;1 из 19;0;0;0;13;В пешей доступности;1.0;19.0;0.05263157894736842;2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;84970.52173913043;0.18840579710144928
1628;https://samara.cian.ru/sale/flat/240677681/;;30.0;10.0;57.0;Нет инфо;Нет инфо;;р-н Советский;2 кв. 2023;Нет инфо;Новостройка;Нет инфо;2694040.0;1 из 25;0;0;0;4;На транспорте близко;1.0;25.0;0.04;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47263.85964912281;0.17543859649122806
1629;https://samara.cian.ru/sale/flat/241692353/;;;13.0;57.0;Нет инфо;Нет инфо;;р-н Советский;2 кв. 2023;Нет инфо;Новостройка;Нет инфо;2995000.0;14 из 25;0;0;0;3;На транспорте близко;14.0;25.0;0.56;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;52543.85964912281;0.22807017543859648
1630;https://samara.cian.ru/sale/flat/238216836/;;34.0;16.0;65.0;Нет инфо;Нет инфо;;р-н Куйбышевский;1 кв. 2021;Нет инфо;Новостройка;Нет инфо;3426575.0;3 из 24;0;0;0;11;На транспорте близко;3.0;24.0;0.125;2;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;52716.53846153846;0.24615384615384617
1631;https://samara.cian.ru/sale/flat/245214796/;;29.0;10.0;55.0;Нет инфо;Нет инфо;;р-н Октябрьский;4 кв. 2022;Нет инфо;Новостройка;Нет инфо;4730170.0;1 из 19;0;0;0;13;В пешей доступности;1.0;19.0;0.05263157894736842;2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;86003.09090909091;0.18181818181818182
1632;https://samara.cian.ru/sale/flat/245215017/;;30.0;9.0;58.0;Нет инфо;Нет инфо;;р-н Октябрьский;4 кв. 2022;Нет инфо;Новостройка;Нет инфо;4943889.0;1 из 19;0;0;0;13;В пешей доступности;1.0;19.0;0.05263157894736842;2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;85239.46551724138;0.15517241379310345
1633;https://samara.cian.ru/sale/flat/242374325/;;;;47.0;Нет инфо;Нет инфо;;р-н Красноглинский;3 кв. 2016;Нет инфо;Новостройка;Нет инфо;1789000.0;3 из 3;0;0;0;16;На транспорте близко;3.0;3.0;1.0;2;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;38063.82978723404;
1634;https://samara.cian.ru/sale/flat/242374240/;;;;47.0;Нет инфо;Нет инфо;;р-н Красноглинский;3 кв. 2016;Нет инфо;Новостройка;Нет инфо;1789000.0;2 из 3;0;0;0;16;На транспорте близко;2.0;3.0;0.6666666666666666;2;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;38063.82978723404;
1635;https://samara.cian.ru/sale/flat/242374127/;;;;45.0;Нет инфо;Нет инфо;;р-н Красноглинский;3 кв. 2016;Нет инфо;Новостройка;Нет инфо;1891000.0;2 из 3;0;0;0;16;На транспорте близко;2.0;3.0;0.6666666666666666;2;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;42022.22222222222;
1636;https://samara.cian.ru/sale/flat/242374138/;;;;47.0;Нет инфо;Нет инфо;;р-н Красноглинский;3 кв. 2016;Нет инфо;Новостройка;Нет инфо;1981000.0;2 из 3;0;0;0;16;На транспорте близко;2.0;3.0;0.6666666666666666;2;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;42148.936170212764;
1637;https://samara.cian.ru/sale/flat/241703145/;;36.0;13.0;66.0;Нет инфо;Нет инфо;;р-н Куйбышевский;2 кв. 2022;Нет инфо;Новостройка;Нет инфо;2783340.0;11 из 24;0;0;0;11;На транспорте близко;11.0;24.0;0.4583333333333333;2;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;42171.818181818184;0.19696969696969696
1638;https://samara.cian.ru/sale/flat/238216878/;;33.0;12.0;60.0;Нет инфо;Нет инфо;;р-н Куйбышевский;1 кв. 2021;Нет инфо;Новостройка;Нет инфо;3179272.0;7 из 24;0;0;0;11;На транспорте близко;7.0;24.0;0.2916666666666667;2;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;52987.86666666667;0.2
1639;https://samara.cian.ru/sale/flat/238216726/;;32.0;15.0;68.0;Нет инфо;Нет инфо;;р-н Куйбышевский;1 кв. 2021;Нет инфо;Новостройка;Нет инфо;3421590.0;2 из 24;0;0;0;11;На транспорте близко;2.0;24.0;0.08333333333333333;2;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;50317.5;0.22058823529411764
1640;https://samara.cian.ru/sale/flat/237722678/;;31.0;12.0;57.0;Нет инфо;Нет инфо;;р-н Кировский;4 кв. 2021;Нет инфо;Новостройка;Нет инфо;3412215.0;7 из 25;0;0;0;11;На транспорте близко;7.0;25.0;0.28;2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;59863.42105263158;0.21052631578947367
1641;https://samara.cian.ru/sale/flat/246129301/;;;;73.0;Нет инфо;Нет инфо;;р-н Кировский;4 кв. 2018;Нет инфо;Новостройка;Нет инфо;3839325.0;1 из 16;0;0;0;5;На транспорте близко;1.0;16.0;0.0625;2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;52593.49315068493;
1642;https://samara.cian.ru/sale/flat/245092181/;;27.0;17.0;65.0;Нет инфо;Нет инфо;;р-н Кировский;4 кв. 2019;Нет инфо;Новостройка;Нет инфо;3832440.0;3 из 24;0;0;0;11;На транспорте близко;3.0;24.0;0.125;2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58960.61538461538;0.26153846153846155
1643;https://samara.cian.ru/sale/flat/239345575/;;;;88.0;Нет инфо;Нет инфо;;р-н Кировский;4 кв. 2018;Нет инфо;Новостройка;Нет инфо;4662000.0;1 из 16;0;0;0;5;На транспорте близко;1.0;16.0;0.0625;2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;52977.27272727273;
1644;https://samara.cian.ru/sale/flat/244526433/;;37.0;10.0;75.0;Нет инфо;Нет инфо;;р-н Промышленный;4 кв. 2019;Нет инфо;Новостройка;Нет инфо;4654880.0;10 из 16;0;0;0;6;На транспорте близко;10.0;16.0;0.625;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;62065.066666666666;0.13333333333333333
1645;https://samara.cian.ru/sale/flat/244526360/;;37.0;10.0;76.0;Нет инфо;Нет инфо;;р-н Промышленный;4 кв. 2019;Нет инфо;Новостройка;Нет инфо;4741540.0;6 из 16;0;0;0;6;На транспорте близко;6.0;16.0;0.375;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;62388.68421052631;0.13157894736842105
1646;https://samara.cian.ru/sale/flat/241094370/;;44.0;11.0;82.0;Нет инфо;Нет инфо;;р-н Промышленный;4 кв. 2019;Нет инфо;Новостройка;Нет инфо;5100560.0;6 из 16;0;0;0;6;На транспорте близко;6.0;16.0;0.375;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;62201.95121951219;0.13414634146341464
1647;https://samara.cian.ru/sale/flat/244526444/;;44.0;11.0;84.0;Нет инфо;Нет инфо;;р-н Промышленный;4 кв. 2019;Нет инфо;Новостройка;Нет инфо;5199600.0;11 из 16;0;0;0;6;На транспорте близко;11.0;16.0;0.6875;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;61900.0;0.13095238095238096
1648;https://samara.cian.ru/sale/flat/245215500/;;28.0;11.0;61.0;Нет инфо;Нет инфо;;р-н Октябрьский;4 кв. 2022;Нет инфо;Новостройка;Нет инфо;5243772.0;1 из 19;0;0;0;13;В пешей доступности;1.0;19.0;0.05263157894736842;2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;85963.47540983607;0.18032786885245902
1649;https://samara.cian.ru/sale/flat/241094377/;;44.0;11.0;84.0;Нет инфо;Нет инфо;;р-н Промышленный;4 кв. 2019;Нет инфо;Новостройка;Нет инфо;5236740.0;7 из 16;0;0;0;6;На транспорте близко;7.0;16.0;0.4375;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;62342.142857142855;0.13095238095238096
1650;https://samara.cian.ru/sale/flat/244526487/;;44.0;11.0;85.0;Нет инфо;Нет инфо;;р-н Промышленный;4 кв. 2019;Нет инфо;Новостройка;Нет инфо;5280070.0;14 из 16;0;0;0;6;На транспорте близко;14.0;16.0;0.875;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;62118.470588235294;0.12941176470588237
1651;https://samara.cian.ru/sale/flat/241094409/;;44.0;11.0;85.0;Нет инфо;Нет инфо;;р-н Промышленный;4 кв. 2019;Нет инфо;Новостройка;Нет инфо;5292450.0;13 из 16;0;0;0;6;На транспорте близко;13.0;16.0;0.8125;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;62264.117647058825;0.12941176470588237
1652;https://samara.cian.ru/sale/flat/241094372/;;37.0;15.0;87.0;Нет инфо;Нет инфо;;р-н Промышленный;4 кв. 2019;Нет инфо;Новостройка;Нет инфо;5385300.0;6 из 16;0;0;0;6;На транспорте близко;6.0;16.0;0.375;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;61900.0;0.1724137931034483
1653;https://samara.cian.ru/sale/flat/245214785/;;34.0;12.0;63.0;Нет инфо;Нет инфо;;р-н Октябрьский;4 кв. 2022;Нет инфо;Новостройка;Нет инфо;5353588.0;1 из 19;0;0;0;13;В пешей доступности;1.0;19.0;0.05263157894736842;2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;84977.58730158731;0.19047619047619047
1654;https://samara.cian.ru/sale/flat/245215030/;;31.0;13.0;65.0;Нет инфо;Нет инфо;;р-н Октябрьский;4 кв. 2022;Нет инфо;Новостройка;Нет инфо;5536051.0;1 из 19;0;0;0;13;В пешей доступности;1.0;19.0;0.05263157894736842;2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;85170.01538461538;0.2
1655;https://samara.cian.ru/sale/flat/245214800/;;27.0;18.0;63.0;Нет инфо;Нет инфо;;р-н Октябрьский;4 кв. 2022;Нет инфо;Новостройка;Нет инфо;5789189.0;3 из 19;0;0;0;13;В пешей доступности;3.0;19.0;0.15789473684210525;2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;91891.88888888889;0.2857142857142857
1656;https://samara.cian.ru/sale/flat/245969327/;;33.0;12.0;67.0;Нет инфо;Нет инфо;;р-н Октябрьский;4 кв. 2022;Нет инфо;Новостройка;Нет инфо;6093029.0;4 из 19;0;0;0;13;В пешей доступности;4.0;19.0;0.21052631578947367;2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;90940.73134328358;0.1791044776119403
1657;https://samara.cian.ru/sale/flat/245215315/;;33.0;12.0;67.0;Нет инфо;Нет инфо;;р-н Октябрьский;4 кв. 2022;Нет инфо;Новостройка;Нет инфо;6174657.0;5 из 19;0;0;0;13;В пешей доступности;5.0;19.0;0.2631578947368421;2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;92159.05970149254;0.1791044776119403
1658;https://samara.cian.ru/sale/flat/237597198/;;44.0;21.0;94.0;Нет инфо;Нет инфо;;р-н Ленинский;4 кв. 2020;Нет инфо;Новостройка;Нет инфо;12259000.0;23 из 25;0;0;0;13;В пешей доступности;23.0;25.0;0.92;2;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;130414.89361702128;0.22340425531914893
1659;https://samara.cian.ru/sale/flat/230740942/;;25.0;7.0;43.0;Центральное;Нет инфо;;р-н Железнодорожный;;Кирпичный;Вторичка;Деревянные;1800000.0;1 из 2;0;0;0;;Далеко;1.0;2.0;0.5;2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;41860.46511627907;0.16279069767441862
1660;https://samara.cian.ru/sale/flat/244743968/;1985.0;31.0;8.0;53.0;Центральное;Нет инфо;1985.0;р-н Октябрьский;;Кирпичный;Вторичка;Железобетонные;3100000.0;2 из 9;1;1;0;4;На транспорте близко;2.0;9.0;0.2222222222222222;2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;58490.56603773585;0.1509433962264151
1661;https://samara.cian.ru/sale/flat/244451292/;1973.0;;6.0;44.0;Центральное;Нет инфо;1973.0;р-н Железнодорожный;;Кирпичный;Вторичка;Железобетонные;3250000.0;5 из 5;1;0;0;;Далеко;5.0;5.0;1.0;2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;73863.63636363637;0.13636363636363635
1662;https://samara.cian.ru/sale/flat/245175960/;;30.0;9.0;60.0;Нет инфо;Нет инфо;;р-н Промышленный;;Монолитный;Вторичка;Нет инфо;5500000.0;19 из 20;0;1;0;;Далеко;19.0;20.0;0.95;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;91666.66666666667;0.15
1663;https://samara.cian.ru/sale/flat/245844758/;1964.0;32.0;6.0;44.0;Центральное;Нет инфо;;р-н Советский;;Панельный;Вторичка;Железобетонные;2650000.0;3 из 5;0;0;0;;Далеко;3.0;5.0;0.6;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;60227.27272727273;0.13636363636363635
1664;https://samara.cian.ru/sale/flat/245064278/;;32.0;10.0;61.0;Нет инфо;Нет инфо;;р-н Октябрьский;;Кирпичный;Вторичка;Нет инфо;5800000.0;23 из 26;0;1;0;;Далеко;23.0;26.0;0.8846153846153846;2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;95081.96721311475;0.16393442622950818
1665;https://samara.cian.ru/sale/flat/239769699/;1977.0;29.0;7.0;51.0;Центральное;Нет инфо;;р-н Октябрьский;;Кирпичный;Вторичка;Железобетонные;3699000.0;8 из 9;0;1;0;;Далеко;8.0;9.0;0.8888888888888888;2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;72529.41176470589;0.13725490196078433
1666;https://samara.cian.ru/sale/flat/245613014/;2010.0;30.0;11.0;65.0;Центральное;Нет инфо;;р-н Советский;;Кирпичный;Вторичка;Железобетонные;5100000.0;10 из 16;0;1;0;;Далеко;10.0;16.0;0.625;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;78461.53846153847;0.16923076923076924
1667;https://samara.cian.ru/sale/flat/245597410/;2014.0;30.0;10.0;57.0;Центральное;Нет инфо;;р-н Октябрьский;;Монолитный;Вторичка;Железобетонные;5200000.0;15 из 24;0;1;0;;Далеко;15.0;24.0;0.625;2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;91228.0701754386;0.17543859649122806
